No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
369	＋α	住宅ローン 担保とは	33	210	記事	Know（住宅ローンの仕組みを理解したい）	解説記事	基礎解説	住宅ローン基礎解説		権威構築	補足	
370	＋α	住宅ローン 担保提供者とは	33	90	記事	Know（住宅ローンの仕組みを理解したい）	解説記事	基礎解説	住宅ローン基礎解説		権威構築	補足	
371	＋α	住宅ローン 賃貸に出す	35	720	記事	Know（不動産での住宅ローンを知りたい）	解説記事	不動産特化	住宅ローン_不動産特化		権威構築	補足	
372	＋α	住宅ローン 調書方式	31	320	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
373	＋α	住宅ローン 中古住宅	33	590	記事	Know（物件タイプ別のローンを知りたい）	ガイド記事	物件タイプ別	住宅ローン_物件タイプ別		権威構築	補足	
374	＋α	住宅ローン 賃貸	37	720	記事	Know（不動産での住宅ローンを知りたい）	解説記事	不動産特化	住宅ローン_不動産特化		権威構築	補足	
375	＋α	住宅ローン 賃貸 黙認	34	480	記事	Know（不動産での住宅ローンを知りたい）	解説記事	不動産特化	住宅ローン_不動産特化		権威構築	補足	
376	＋α	住宅ローン 長期金利	33	1600	記事	Know（金利タイプを比較したい）	ガイド記事	金利比較	住宅ローン金利		権威構築	補足	
377	＋α	住宅ローン 調書方式とは	33	170	記事	Know（住宅ローンの仕組みを理解したい）	解説記事	基礎解説	住宅ローン基礎解説		権威構築	補足	
378	＋α	住宅ローン 中古	33	880	記事	Know（物件タイプ別のローンを知りたい）	ガイド記事	物件タイプ別	住宅ローン_物件タイプ別		権威構築	補足	
379	＋α	住宅ローン 千葉銀行	51	5400	削除			地域KW			対象外	不要	
380	＋α	住宅ローン 知恵袋	54	390	削除			QAサイト			対象外	不要	
381	＋α	住宅ローン 月いくら	33	1000	計算ページ	Do（返済額を計算したい）	計算ツール		住宅ローン計算	住宅ローンの計算方法・シミュレーション	ツール集客	必須	計算ツール
382	＋α	住宅ローン 月々	57	880	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
383	＋α	住宅ローン つなぎ融資	33	1600	記事	Know（つなぎ融資について知りたい）	解説記事	つなぎ融資	住宅ローン_つなぎ融資		権威構築	補足	
384	＋α	住宅ローン つなぎ融資とは	52	260	記事	Know（住宅ローンの仕組みを理解したい）	解説記事	基礎解説	住宅ローン基礎解説		権威構築	補足	
385	＋α	住宅ローン 追加融資	33	320	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
386	＋α	住宅ローン 妻名義	29	590	記事	Know（親族間の住宅ローンを知りたい）	解説記事	親族間	住宅ローン_親族間		権威構築	補足	
387	＋α	住宅ローン 妻の口座から返済	28	140	記事	Know（親族間の住宅ローンを知りたい）	解説記事	親族間	住宅ローン返済		権威構築	補足	
388	＋α	住宅ローン 月々 を減らしたい	32	260	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
389	＋α	住宅ローン 月々6万	27	260	記事	Know（金額別の住宅ローンを知りたい）	ガイド記事	金額別	住宅ローン_金額別		権威構築	補足	
390	＋α	住宅ローン 月8万	33	210	記事	Know（金額別の住宅ローンを知りたい）	ガイド記事	金額別	住宅ローン_金額別		権威構築	補足	
391	＋α	住宅ローン 手数料	33	1900	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
392	＋α	住宅ローン 転職	33	1900	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
393	＋α	住宅ローン 手取りの何割	33	720	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
394	＋α	住宅ローン 抵当権	29	720	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
395	＋α	住宅ローン 手数料 比較	33	480	記事	Buy（最適な住宅ローンを選びたい）	比較記事	おすすめ比較	住宅ローン金利		権威構築	補足	
396	＋α	住宅ローン 抵当権抹消	28	480	記事	Do（住宅ローンの解除手続きを知りたい）	ハウツー記事	解除・抹消	住宅ローン_解除・抹消		権威構築	補足	
397	＋α	住宅ローン 低金利	33	590	記事	Know（金利タイプを比較したい）	ガイド記事	金利比較	住宅ローン金利		権威構築	補足	
398	＋α	住宅ローン 転職後	31	720	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
399	＋α	住宅ローン 転職したら	32	720	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
400	＋α	住宅ローン 適正額	54	320	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
401	＋α	住宅ローン 通らない	33	1300	記事	Know（住宅ローン審査について知りたい）	解説記事	審査	住宅ローン_審査		権威構築	補足	
402	＋α	住宅ローン 通りやすい銀行	52	1000	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
403	＋α	住宅ローン 通らない人	33	880	記事	Know（住宅ローン審査について知りたい）	解説記事	審査	住宅ローン_審査		権威構築	補足	
404	＋α	住宅ローン とは	33	1600	記事	Know（住宅ローンの仕組みを理解したい）	解説記事	基礎解説	住宅ローン基礎解説		権威構築	補足	
405	＋α	住宅ローン 投資	33	590	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
406	＋α	住宅ローン 通りやすい	51	720	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
407	＋α	住宅ローン 特別控除申告書	33	170	記事	Know（住宅ローン控除を理解したい）	解説記事	住宅ローン控除	住宅ローン控除	住宅ローンの控除・軽減措置まとめ	権威構築	必須	計算ツール
408	＋α	住宅ローン 土地先行	31	320	記事	Know（不動産での住宅ローンを知りたい）	解説記事	不動産特化	住宅ローン_不動産特化		権威構築	補足	
409	＋α	住宅ローン 特別控除	53	320	記事	Know（住宅ローン控除を理解したい）	解説記事	住宅ローン控除	住宅ローン控除	住宅ローンの控除・軽減措置まとめ	権威構築	必須	計算ツール
410	＋α	住宅ローン 投資 ばれる	36	210	記事	Know（住宅ローンの税務調査を知りたい）	解説記事	税務調査	住宅ローン_税務調査		権威構築	補足	
411	＋α	住宅ローン 何歳まで	33	2900	記事	Know（年齢別の住宅ローンを知りたい）	ガイド記事	年齢別	住宅ローン_年齢別		権威構築	補足	
412	＋α	住宅ローン 流れ	33	1000	記事	Do（住宅ローンの手続きをしたい）	ハウツー記事	手続き	住宅ローン_手続き		権威構築	補足	
413	＋α	住宅ローン 何年	53	720	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
414	＋α	住宅ローン 何年まで	33	590	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
415	＋α	住宅ローン 何歳まで組める	51	1600	記事	Know（年齢別の住宅ローンを知りたい）	ガイド記事	年齢別	住宅ローン_年齢別		権威構築	補足	
416	＋α	住宅ローン 何倍	33	390	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
417	＋α	住宅ローン 何年がいい	33	170	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
418	＋α	住宅ローン なんj	34	320	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
419	＋α	住宅ローン 何年が多い	33	210	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
420	＋α	住宅ローン 人気	53	590	記事	Buy（住宅ローン関連のサービスを選びたい）	比較記事	おすすめ・比較	住宅ローン_おすすめ・比較		権威構築	補足	
421	＋α	住宅ローン ニュース	42	480	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
422	＋α	住宅ローン 二件目	31	170	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
423	＋α	住宅ローン nisa	33	140	記事	Know（金融商品の住宅ローンを知りたい）	解説記事	金融商品	住宅ローン_金融商品		権威構築	補足	
424	＋α	住宅ローン 二重	30	260	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
425	＋α	住宅ローン 人気ランキング	52	210	記事	Buy（最適な住宅ローンを選びたい）	比較記事	おすすめ比較	住宅ローン_おすすめ比較		権威構築	補足	
426	＋α	住宅ローン 西日本シティ銀行	50	2900	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
